id,source,cueL1_word,cueL1_lang,cueL2_word,cueL2_lang,n_rows,n_cols,row_words,col_words
ashtray_nl1_asbak,translation_parallel,ashtray,en,asbak,nl,14,15,ashtray; cigarette; smoke; ash; dirty; smelly; smell; smoker; glass; gross; butts; cigar; car; disgusting,asbak; sigaret; stank; roken; vies; sigaretten; stinken; vuil; as; rook; café; peuk; stinkt; glas; ongezond
ashtray_spa1_cenicero,translation_parallel,ashtray,en,cenicero,es,14,13,ashtray; cigarette; smoke; ash; dirty; smelly; smell; smoker; glass; gross; butts; cigar; car; disgusting,cenicero; cigarrillo; cigarro; fumar; humo; ceniza; cenizas; vidrio; olor; tabaco; colillas; cáncer; antiguo
atom_cmn1_原子,translation_parallel,atom,en,原子,zh,17,12,atom; bomb; small; science; molecule; nucleus; physics; electron; chemistry; particle; neutron; nuclear; proton; tiny; ant; atomic; Einstein,原子; 原子弹; 分子; 物理; 质子; 化学; 电子; 粒子; 中子; 夸克; 原子能; 核
atom_nl1_atoom,translation_parallel,atom,en,atoom,nl,17,18,atom; bomb; small; science; molecule; nucleus; physics; electron; chemistry; particle; neutron; nuclear; proton; tiny; ant; atomic; Einstein,atoom; bom; chemie; klein; atomium; molecule; scheikunde; ion; kernenergie; energie; kern; deeltje; elektron; fysica; oorlog; wetenschap; mol; school
atom_spa1_átomo,translation_parallel,atom,en,átomo,es,17,14,atom; bomb; small; science; molecule; nucleus; physics; electron; chemistry; particle; neutron; nuclear; proton; tiny; ant; atomic; Einstein,átomo; química; molécula; protón; neutrón; partícula; ciencia; electrón; materia; núcleo; pequeño; chico; Einstein; energía
atom_de1_atom,translation_parallel,atom,en,Atom,de,17,13,atom; bomb; small; science; molecule; nucleus; physics; electron; chemistry; particle; neutron; nuclear; proton; tiny; ant; atomic; Einstein,Atom; Chemie; Physik; klein; Bombe; Strom; Kraftwerk; Molekül; Elektron; Proton; Kern; Neutron; Teilchen
attention_cmn1_注意力,translation_parallel,attention,en,注意力,zh,21,9,attention; pay; focus; span; deficit; give; listen; school; add; alert; army; disorder; look; notice; stand; whore; child; class; concentrate; eyes; grab,注意力; 集中; 分散; 上课; 不集中; 涣散; 专注; 发散; 学习
attention_cmn2_注意,translation_parallel,attention,en,注意,zh,21,10,attention; pay; focus; span; deficit; give; listen; school; add; alert; army; disorder; look; notice; stand; whore; child; class; concentrate; eyes; grab,注意; 安全; 小心; 注意力; 提醒; 危险; 事项; 仔细; 听讲; 影响
attention_nl1_aandacht,translation_parallel,attention,en,aandacht,nl,21,21,attention; pay; focus; span; deficit; give; listen; school; add; alert; army; disorder; look; notice; stand; whore; child; class; concentrate; eyes; grab,aandacht; concentratie; luisteren; attentie; opletten; belangstelling; belangrijk; liefde; school; geconcentreerd; interessant; interesse; kijken; kinderen; focus; alert; geven; les; lezen; stil; vragen
attention_spa1_atención,translation_parallel,attention,en,atención,es,21,14,attention; pay; focus; span; deficit; give; listen; school; add; alert; army; disorder; look; notice; stand; whore; child; class; concentrate; eyes; grab,atención; concentración; cuidado; prestar; alerta; foco; mirar; atender; interés; ojo; alarma; estudiar; importante; inteligencia
attention_de1_aufmerksamkeit,translation_parallel,attention,en,Aufmerksamkeit,de,21,13,attention; pay; focus; span; deficit; give; listen; school; add; alert; army; disorder; look; notice; stand; whore; child; class; concentrate; eyes; grab,Aufmerksamkeit; Konzentration; Defizit; ADHS; Schule; zuhören; schenken; Interesse; Müdigkeit; Zuwendung; aufpassen; wach; Achtsamkeit
attention_de2_achtung,translation_parallel,attention,en,Achtung,de,21,10,attention; pay; focus; span; deficit; give; listen; school; add; alert; army; disorder; look; notice; stand; whore; child; class; concentrate; eyes; grab,Achtung; Gefahr; Vorsicht; Respekt; Stop; Warnung; Aufpassen; Schild; aufpassen; Aufmerksamkeit
attitude_cmn1_态度,translation_parallel,attitude,en,态度,zh,21,9,attitude; bad; positive; good; outlook; altitude; teenager; demeanor; problem; behavior; mean; negative; approach; manner; mood; personality; rude; opinion; adjustment; aggressive; anger,态度; 端正; 不好; 恶劣; 好; 积极; 心态; 思考; 温和
attitude_nl1_houding,translation_parallel,attitude,en,houding,nl,21,21,attitude; bad; positive; good; outlook; altitude; teenager; demeanor; problem; behavior; mean; negative; approach; manner; mood; personality; rude; opinion; adjustment; aggressive; anger,houding; air; attitude; recht; pose; gedrag; rug; manier; rechtop; zitten; fier; karakter; postuur; staan; flink; positie; schouders; stand; stijf; uitstraling; arrogant
attitude_nl2_attitude,translation_parallel,attitude,en,attitude,nl,21,16,attitude; bad; positive; good; outlook; altitude; teenager; demeanor; problem; behavior; mean; negative; approach; manner; mood; personality; rude; opinion; adjustment; aggressive; anger,attitude; houding; gedrag; air; instelling; gewoonte; arrogant; pose; arrogantie; aangeleerd; adel; leren; negatief; positief; punten; school
attitude_spa1_actitud,translation_parallel,attitude,en,actitud,es,21,15,attitude; bad; positive; good; outlook; altitude; teenager; demeanor; problem; behavior; mean; negative; approach; manner; mood; personality; rude; opinion; adjustment; aggressive; anger,actitud; positiva; cuestión; postura; buena; comportamiento; carácter; negativa; persona; voluntad; decisión; firme; ganas; hacer; acción
attitude_de2_einstellung,translation_parallel,attitude,en,Einstellung,de,21,15,attitude; bad; positive; good; outlook; altitude; teenager; demeanor; problem; behavior; mean; negative; approach; manner; mood; personality; rude; opinion; adjustment; aggressive; anger,Einstellung; Meinung; Haltung; Beruf; Ansicht; Persönlichkeit; Arbeit; Computer; KA; positiv; Attitude; Attitüde; Charakter; Gedanken; Lebensweise
audience_cmn1_观众,translation_parallel,audience,en,观众,zh,21,14,audience; theater; crowd; people; play; applause; clap; performance; clapping; listen; concert; group; watch; stage; fans; show; spectator; viewers; audio; laughter; listeners,观众; 鼓掌; 演员; 电影; 舞台; 剧场; 剧院; 演出; 表演; 观看; 喝彩; 很多; 话剧; 众多
audience_nl1_publiek,translation_parallel,audience,en,publiek,nl,21,19,audience; theater; crowd; people; play; applause; clap; performance; clapping; listen; concert; group; watch; stage; fans; show; spectator; viewers; audio; laughter; listeners,publiek; mensen; volk; massa; applaus; openbaar; toeschouwers; optreden; veel volk; menigte; theater; voetbal; zaal; concert; lawaai; luisteren; voorstelling; aandacht; kijken
audience_spa1_público,translation_parallel,audience,en,público,es,21,17,audience; theater; crowd; people; play; applause; clap; performance; clapping; listen; concert; group; watch; stage; fans; show; spectator; viewers; audio; laughter; listeners,público; gente; privado; audiencia; personas; todos; muchos; atención; espectadores; espectáculo; libre; teatro; baño; conocido; derecho; espacio; multitud
audience_spa2_audiencia,translation_parallel,audience,en,audiencia,es,21,15,audience; theater; crowd; people; play; applause; clap; performance; clapping; listen; concert; group; watch; stage; fans; show; spectator; viewers; audio; laughter; listeners,audiencia; público; gente; juicio; abogado; escucha; juzgado; personas; escuchar; espectadores; espectáculo; juez; radio; auditorio; mucho
audience_de1_publikum,translation_parallel,audience,en,Publikum,de,21,15,audience; theater; crowd; people; play; applause; clap; performance; clapping; listen; concert; group; watch; stage; fans; show; spectator; viewers; audio; laughter; listeners,Publikum; Applaus; Theater; Zuschauer; Zuhörer; Konzert; Bühne; Menschen; Klatschen; Leute; Vortrag; Zirkus; klatschen; Auditorium; Aufregung
author_cmn1_作者,translation_parallel,author,en,作者,zh,13,12,author; book; writer; write; creator; novel; pages; publish; story; title; words; literature; reading,作者; 小说; 书; 写作; 作品; 作家; 抄袭; 笔; 署名; 书籍; 佚名; 写文
author_nl1_auteur,translation_parallel,author,en,auteur,nl,13,14,author; book; writer; write; creator; novel; pages; publish; story; title; words; literature; reading,auteur; boek; schrijver; lezen; roman; schrijven; film; boekenbeurs; literatuur; man; rechten; bekend; brusselmans; toneel
author_spa1_autor,translation_parallel,author,en,autor,es,13,10,author; book; writer; write; creator; novel; pages; publish; story; title; words; literature; reading,autor; libro; escritor; creador; obra; dueño; artista; poeta; artículo; cantante
author_de1_autor,translation_parallel,author,en,Autor,de,13,10,author; book; writer; write; creator; novel; pages; publish; story; title; words; literature; reading,Autor; Buch; Schriftsteller; schreiben; Roman; Verfasser; Literatur; Verlag; lesen; Artikel
autumn_cmn1_秋天,translation_parallel,autumn,en,秋天,zh,14,13,autumn; leaves; fall; orange; season; spring; winter; color; brown; cold; trees; cool; pumpkin; summer,秋天; 落叶; 冬天; 枫叶; 春天; 丰收; 夏天; 秋高气爽; 金黄; 凉爽; 季节; 果实; 红叶
autumn_nl1_herfst,translation_parallel,autumn,en,herfst,nl,14,21,autumn; leaves; fall; orange; season; spring; winter; color; brown; cold; trees; cool; pumpkin; summer,herfst; bladeren; kleuren; wind; regen; winter; bomen; koud; bos; bruin; jaargetijde; donker; mooi; seizoen; blaadjes; lente; nat; rood; zomer; fris; grijs
autumn_spa1_otoño,translation_parallel,autumn,en,otoño,es,14,13,autumn; leaves; fall; orange; season; spring; winter; color; brown; cold; trees; cool; pumpkin; summer,otoño; hojas; estación; marrón; frío; invierno; amarillo; primavera; verano; árboles; humedad; naranja; ocre
autumn_de1_herbst,translation_parallel,autumn,en,Herbst,de,14,14,autumn; leaves; fall; orange; season; spring; winter; color; brown; cold; trees; cool; pumpkin; summer,Herbst; Blätter; bunt; Laub; Farben; Frühling; Jahreszeit; Regen; Wind; Winter; blätter; Sommer; Halloween; Kürbis
baby_cmn1_婴儿,translation_parallel,baby,en,婴儿,zh,21,15,baby; infant; child; cry; cute; boy; diaper; small; girl; young; newborn; soft; blue; bottle; cakes; face; sweet; coddle; pink; bonnet; little,婴儿; 可爱; 哭; 奶粉; 宝宝; 小; 妈妈; 婴儿车; 吵闹; 哭闹; 摇篮; 试管; baby; 保护; 天使
baby_cmn2_宝宝,translation_parallel,baby,en,宝宝,zh,21,12,baby; infant; child; cry; cute; boy; diaper; small; girl; young; newborn; soft; blue; bottle; cakes; face; sweet; coddle; pink; bonnet; little,宝宝; 可爱; 婴儿; 孩子; 小; 妈妈; 宝贝; 小孩; 我; baby; 乖; 亲密
baby_nl1_baby,translation_parallel,baby,en,baby,nl,21,20,baby; infant; child; cry; cute; boy; diaper; small; girl; young; newborn; soft; blue; bottle; cakes; face; sweet; coddle; pink; bonnet; little,baby; klein; schattig; lief; wenen; pamper; luier; moeder; huilen; kind; melk; wieg; geboorte; papfles; zacht; fopspeen; roze; tutter; zwanger; fles
baby_spa1_bebé,translation_parallel,baby,en,bebé,es,21,18,baby; infant; child; cry; cute; boy; diaper; small; girl; young; newborn; soft; blue; bottle; cakes; face; sweet; coddle; pink; bonnet; little,bebé; niño; pañal; hijo; ternura; amor; lindo; llanto; mamá; pequeño; vida; chupete; hermoso; llorar; madre; mamadera; criatura; cuidado
baby_spa2_bebe,translation_parallel,baby,en,bebe,es,21,18,baby; infant; child; cry; cute; boy; diaper; small; girl; young; newborn; soft; blue; bottle; cakes; face; sweet; coddle; pink; bonnet; little,bebe; niño; toma; pañales; amor; hijo; ternura; llanto; líquido; chico; chiquito; ingiere; pequeño; persona; agua; infante; sed; chupete
baby_de1_baby,translation_parallel,baby,en,Baby,de,21,14,baby; infant; child; cry; cute; boy; diaper; small; girl; young; newborn; soft; blue; bottle; cakes; face; sweet; coddle; pink; bonnet; little,Baby; Kind; klein; schreien; süß; Mutter; SÜSS; Schreien; Eltern; Geburt; Glück; Leben; Mensch; Säugling
bad_cmn1_不好的,translation_parallel,bad,en,不好的,zh,21,11,bad; good; evil; naughty; rotten; boy; awful; apple; no; ugly; dog; horrible; man; horrid; mean; nasty; terrible; wrong; bone; breath; day,不好的; 好的; 坏的; 事情; 人; 坏; 糟糕; 预感; 联想; 事; 天气
bad_cmn2_坏,translation_parallel,bad,en,坏,zh,21,9,bad; good; evil; naughty; rotten; boy; awful; apple; no; ugly; dog; horrible; man; horrid; mean; nasty; terrible; wrong; bone; breath; day,坏; 好; 人; 坏人; 坏蛋; 蛋; 东西; 女人; 好人
bad_cmn3_不好,translation_parallel,bad,en,不好,zh,21,9,bad; good; evil; naughty; rotten; boy; awful; apple; no; ugly; dog; horrible; man; horrid; mean; nasty; terrible; wrong; bone; breath; day,不好; 坏; 好; 糟糕; 拒绝; 事情; 孬; 很好; 意思
bad_cmn4_坏的,translation_parallel,bad,en,坏的,zh,21,9,bad; good; evil; naughty; rotten; boy; awful; apple; no; ugly; dog; horrible; man; horrid; mean; nasty; terrible; wrong; bone; breath; day,坏的; 好的; 人; 食物; 苹果; 水果; 腐烂; 不好; 坏人
bad_nl1_slecht,translation_parallel,bad,en,slecht,nl,21,21,bad; good; evil; naughty; rotten; boy; awful; apple; no; ugly; dog; horrible; man; horrid; mean; nasty; terrible; wrong; bone; breath; day,slecht; goed; weer; niet goed; kwaad; fout; stout; bedorven; mens; negatief; rot; verkeerd; boos; eten; karakter; vies; ziek; duivel; rapport; gezind; verdorven
bad_spa1_malo,translation_parallel,bad,en,malo,es,21,12,bad; good; evil; naughty; rotten; boy; awful; apple; no; ugly; dog; horrible; man; horrid; mean; nasty; terrible; wrong; bone; breath; day,malo; bueno; feo; maldad; negativo; persona; daño; malvado; diablo; hombre; oscuro; pésimo
bad_de1_schlimm,translation_parallel,bad,en,schlimm,de,21,13,bad; good; evil; naughty; rotten; boy; awful; apple; no; ugly; dog; horrible; man; horrid; mean; nasty; terrible; wrong; bone; breath; day,schlimm; schlecht; böse; arg; Schmerz; Unfall; traurig; übel; Schmerzen; Tod; Trauer; Unglück; Verletzung
bad_de2_mies,translation_parallel,bad,en,mies,de,21,12,bad; good; evil; naughty; rotten; boy; awful; apple; no; ugly; dog; horrible; man; horrid; mean; nasty; terrible; wrong; bone; breath; day,mies; schlecht; gemein; Laune; Schlecht; Wetter; blöd; fies; krank; Stimmung; böse; negativ
bag_cmn1_袋子,translation_parallel,bag,en,袋子,zh,21,14,bag; sack; paper; purse; shopping; groceries; plastic; carry; lady; hand; catch; hag; handbag; man; brown; end; of bones; shoulder; capture; cloth; container,袋子; 塑料袋; 口袋; 塑料; 装东西; 环保; 超市; 袋鼠; 麻袋; 东西; 垃圾袋; 帆布袋; 白色; 装
bag_cmn2_包,translation_parallel,bag,en,包,zh,21,13,bag; sack; paper; purse; shopping; groceries; plastic; carry; lady; hand; catch; hag; handbag; man; brown; end; of bones; shoulder; capture; cloth; container,包; 包子; 书包; 奢侈品; 皮包; 背包; 买; 贵; lv; 包包; 包裹; 挎包; 钱
bag_nl1_tas,translation_parallel,bag,en,tas,nl,21,21,bag; sack; paper; purse; shopping; groceries; plastic; carry; lady; hand; catch; hag; handbag; man; brown; end; of bones; shoulder; capture; cloth; container,tas; koffie; zak; boeken; drinken; thee; handtas; geld; melk; boodschappen; kop; school; drank; handig; leer; rugzak; dragen; lepeltje; portefeuille; zwaar; boekentas
bag_nl2_zak,translation_parallel,bag,en,zak,nl,21,21,bag; sack; paper; purse; shopping; groceries; plastic; carry; lady; hand; catch; hag; handbag; man; brown; end; of bones; shoulder; capture; cloth; container,zak; winkel; plastiek; broek; sinterklaas; papier; tas; zwarte piet; boodschappen; plastic; doek; vuil; vuilnis; winkelen; zakdoek; broekzak; dragen; jute; bruin; gb; handig
